"sector","occuptional  (SSYK 2012)","sex","level of education","2014","2015","2016","2017","2018"
"0 all sectors","921 Berry pickers and planters","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","upper secondary education 3 years (ISCED97 3A)",20900,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","931 Construction labourers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","931 Construction labourers","men","primary and secondary education 9-10 years (ISCED97 2)",26500,25700,27500,31200,28600
"0 all sectors","931 Construction labourers","men","upper secondary education, 2 years or less (ISCED97 3C)",28600,28900,29200,29800,30300
"0 all sectors","931 Construction labourers","men","upper secondary education 3 years (ISCED97 3A)",23600,22100,26500,28400,27000
"0 all sectors","931 Construction labourers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","931 Construction labourers","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","931 Construction labourers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","931 Construction labourers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","men","primary and secondary education less than 9 years (ISCED97 1)",25100,..,..,..,..
"0 all sectors","932 Manufacturing labourers","men","primary and secondary education 9-10 years (ISCED97 2)",24700,25200,24900,27800,26700
"0 all sectors","932 Manufacturing labourers","men","upper secondary education, 2 years or less (ISCED97 3C)",25300,25700,26500,27600,28100
"0 all sectors","932 Manufacturing labourers","men","upper secondary education 3 years (ISCED97 3A)",23700,25600,25400,25700,26000
"0 all sectors","932 Manufacturing labourers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",24600,26100,25400,26500,28200
"0 all sectors","932 Manufacturing labourers","men","post-secondary education 3 years or more (ISCED97 5A)",26100,25700,25700,27100,28100
"0 all sectors","932 Manufacturing labourers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","women","primary and secondary education less than 9 years (ISCED97 1)",23400,23700,24600,..,..
"0 all sectors","932 Manufacturing labourers","women","primary and secondary education 9-10 years (ISCED97 2)",23400,23100,25100,25500,25800
"0 all sectors","932 Manufacturing labourers","women","upper secondary education, 2 years or less (ISCED97 3C)",23700,23400,24900,26100,26500
"0 all sectors","932 Manufacturing labourers","women","upper secondary education 3 years (ISCED97 3A)",22800,24500,24100,25300,26300
"0 all sectors","932 Manufacturing labourers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",23000,24000,24600,27400,27600
"0 all sectors","932 Manufacturing labourers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,26300
"0 all sectors","933 Dockers and ground personnel","men","primary and secondary education 9-10 years (ISCED97 2)",24900,27800,29000,27300,27900
"0 all sectors","933 Dockers and ground personnel","men","upper secondary education, 2 years or less (ISCED97 3C)",26500,30600,30000,29800,30500
"0 all sectors","933 Dockers and ground personnel","men","upper secondary education 3 years (ISCED97 3A)",27500,28300,30300,28300,31700
"0 all sectors","933 Dockers and ground personnel","men","post-secondary education, less than 3 years (ISCED97 4+5B)",26900,29600,31100,30100,30200
"0 all sectors","933 Dockers and ground personnel","men","post-secondary education 3 years or more (ISCED97 5A)",..,29200,29600,29500,29400
"0 all sectors","933 Dockers and ground personnel","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","upper secondary education 3 years (ISCED97 3A)",..,..,30500,29500,27300
"0 all sectors","933 Dockers and ground personnel","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","941 Fast-food workers, food preparation assistants","men","primary and secondary education less than 9 years (ISCED97 1)",19900,24300,21500,24200,23900
"0 all sectors","941 Fast-food workers, food preparation assistants","men","primary and secondary education 9-10 years (ISCED97 2)",22000,21300,21400,22200,24800
"0 all sectors","941 Fast-food workers, food preparation assistants","men","upper secondary education, 2 years or less (ISCED97 3C)",21600,24000,22100,23900,23600
"0 all sectors","941 Fast-food workers, food preparation assistants","men","upper secondary education 3 years (ISCED97 3A)",21500,22200,22600,23500,23000
"0 all sectors","941 Fast-food workers, food preparation assistants","men","post-secondary education, less than 3 years (ISCED97 4+5B)",23200,22200,22600,23200,23700
"0 all sectors","941 Fast-food workers, food preparation assistants","men","post-secondary education 3 years or more (ISCED97 5A)",23000,22300,21800,24100,22900
"0 all sectors","941 Fast-food workers, food preparation assistants","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","941 Fast-food workers, food preparation assistants","men","no information about level of educational attainment",21600,21700,23100,22600,22600
"0 all sectors","941 Fast-food workers, food preparation assistants","women","primary and secondary education less than 9 years (ISCED97 1)",21000,21500,21900,22800,22900
"0 all sectors","941 Fast-food workers, food preparation assistants","women","primary and secondary education 9-10 years (ISCED97 2)",20500,20300,21300,21700,21900
"0 all sectors","941 Fast-food workers, food preparation assistants","women","upper secondary education, 2 years or less (ISCED97 3C)",22300,22700,23000,23400,23900
"0 all sectors","941 Fast-food workers, food preparation assistants","women","upper secondary education 3 years (ISCED97 3A)",21000,21800,22100,22700,22700
"0 all sectors","941 Fast-food workers, food preparation assistants","women","post-secondary education, less than 3 years (ISCED97 4+5B)",22400,21900,23100,23300,23600
"0 all sectors","941 Fast-food workers, food preparation assistants","women","post-secondary education 3 years or more (ISCED97 5A)",22300,23400,22800,23600,25200
"0 all sectors","941 Fast-food workers, food preparation assistants","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","941 Fast-food workers, food preparation assistants","women","no information about level of educational attainment",21000,21000,21800,20400,20600
"0 all sectors","952 Street and market vendors","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
