"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018","2019","2020"
"SE33 Upper Norrland","0 all sectors","149 Education managers not elsewhere classified","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","149 Education managers not elsewhere classified","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","151 Health care managers","men",130,140,120,110,..,110,120
"SE33 Upper Norrland","0 all sectors","151 Health care managers","women",460,520,560,560,620,570,570
"SE33 Upper Norrland","0 all sectors","152 Managers in social and curative care","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","152 Managers in social and curative care","women",..,130,160,140,130,130,130
"SE33 Upper Norrland","0 all sectors","153 Elderly care managers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","153 Elderly care managers","women",680,650,680,670,680,680,690
"SE33 Upper Norrland","0 all sectors","154 Managers and leaders within religious bodies","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","154 Managers and leaders within religious bodies","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","159 Other social services managers","men",580,470,520,520,490,450,450
"SE33 Upper Norrland","0 all sectors","159 Other social services managers","women",430,500,520,520,450,440,430
"SE33 Upper Norrland","0 all sectors","161 Financial and insurance managers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","161 Financial and insurance managers","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","171 Hotel and conference managers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","171 Hotel and conference managers","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","172 Restaurant managers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","172 Restaurant managers","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","173 Retail and wholesale trade managers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","173 Retail and wholesale trade managers","women",..,..,..,..,..,110,..
"SE33 Upper Norrland","0 all sectors","174 Sports, leisure and wellness managers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","174 Sports, leisure and wellness managers","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","179 Other services managers not elsewhere classified","men",170,130,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","179 Other services managers not elsewhere classified","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","211 Physicists and chemists","men",170,240,200,240,270,280,260
"SE33 Upper Norrland","0 all sectors","211 Physicists and chemists","women",..,100,110,120,110,130,150
"SE33 Upper Norrland","0 all sectors","212 Mathematicians, actuaries and statisticians","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","212 Mathematicians, actuaries and statisticians","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","men",400,330,300,290,280,270,310
"SE33 Upper Norrland","0 all sectors","213 Biologists, pharmacologists and specialists in agriculture and forestry","women",120,140,120,140,130,130,170
"SE33 Upper Norrland","0 all sectors","214 Engineering professionals","men",..,2300,2200,2500,2600,3000,3200
"SE33 Upper Norrland","0 all sectors","214 Engineering professionals","women",480,500,590,580,670,..,780
"SE33 Upper Norrland","0 all sectors","216 Architects and surveyors","men",..,120,130,130,..,..,130
"SE33 Upper Norrland","0 all sectors","216 Architects and surveyors","women",..,150,150,150,150,160,200
"SE33 Upper Norrland","0 all sectors","217 Designers","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","217 Designers","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","218 Specialists within environmental and health protection","men",140,140,170,170,150,150,150
"SE33 Upper Norrland","0 all sectors","218 Specialists within environmental and health protection","women",210,230,230,250,230,230,250
"SE33 Upper Norrland","0 all sectors","221 Medical doctors","men",1100,1300,1100,1100,1100,1100,1200
"SE33 Upper Norrland","0 all sectors","221 Medical doctors","women",1000,1100,1100,1100,1200,1200,1300
"SE33 Upper Norrland","0 all sectors","222 Nursing professionals","men",650,650,670,710,680,660,650
"SE33 Upper Norrland","0 all sectors","222 Nursing professionals","women",4300,4400,4300,4300,4200,4200,4200
"SE33 Upper Norrland","0 all sectors","223 Nursing professionals (cont.)","men",100,110,130,130,140,150,160
"SE33 Upper Norrland","0 all sectors","223 Nursing professionals (cont.)","women",1000,1200,1200,1200,1200,1200,1200
"SE33 Upper Norrland","0 all sectors","224 Psychologists and psychotherapists","men",..,..,110,..,110,100,110
"SE33 Upper Norrland","0 all sectors","224 Psychologists and psychotherapists","women",280,290,280,270,290,300,310
"SE33 Upper Norrland","0 all sectors","225 Veterinarians","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","225 Veterinarians","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","226 Dentists","men",110,120,120,100,..,..,..
"SE33 Upper Norrland","0 all sectors","226 Dentists","women",220,250,230,200,210,180,190
"SE33 Upper Norrland","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","men",180,180,170,170,200,190,180
"SE33 Upper Norrland","0 all sectors","227 Naprapaths, physiotherapists, occupational therapists","women",960,1000,1000,1000,1000,1000,970
"SE33 Upper Norrland","0 all sectors","228 Specialists in health care not elsewhere classified","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","228 Specialists in health care not elsewhere classified","women",300,350,340,350,350,350,360
"SE33 Upper Norrland","0 all sectors","231 University and higher education teachers","men",2000,1900,1800,1700,1700,1800,1800
"SE33 Upper Norrland","0 all sectors","231 University and higher education teachers","women",1500,1400,1400,1300,1300,1400,1500
"SE33 Upper Norrland","0 all sectors","232 Vocational education teachers","men",..,..,..,..,..,440,450
"SE33 Upper Norrland","0 all sectors","232 Vocational education teachers","women",..,270,310,310,290,260,270
"SE33 Upper Norrland","0 all sectors","233 Secondary education teachers","men",660,640,650,730,710,700,550
"SE33 Upper Norrland","0 all sectors","233 Secondary education teachers","women",960,960,980,1100,1000,1100,860
"SE33 Upper Norrland","0 all sectors","234 Primary- and pre-school teachers ","men",1900,1900,2000,2000,2000,2000,1800
"SE33 Upper Norrland","0 all sectors","234 Primary- and pre-school teachers ","women",8600,8400,8600,8800,8600,8700,8200
"SE33 Upper Norrland","0 all sectors","235 Teaching professionals not elsewhere classified","men",460,460,440,430,430,420,440
"SE33 Upper Norrland","0 all sectors","235 Teaching professionals not elsewhere classified","women",1400,1500,1500,1500,1600,1600,1600
"SE33 Upper Norrland","0 all sectors","241 Accountants, financial analysts and fund managers","men",390,660,..,550,410,..,430
"SE33 Upper Norrland","0 all sectors","241 Accountants, financial analysts and fund managers","women",700,950,..,..,910,810,770
"SE33 Upper Norrland","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","men",1300,1800,1600,1700,1400,1400,1500
"SE33 Upper Norrland","0 all sectors","242 Organisation analysts, policy administrators and human resource specialists","women",2500,3100,2800,3300,2700,3000,2900
"SE33 Upper Norrland","0 all sectors","243 Marketing and public relations professionals","men",170,..,200,..,..,..,..
"SE33 Upper Norrland","0 all sectors","243 Marketing and public relations professionals","women",390,430,390,470,570,..,400
"SE33 Upper Norrland","0 all sectors","251 ICT architects, systems analysts and test managers","men",..,..,3200,..,..,2900,..
"SE33 Upper Norrland","0 all sectors","251 ICT architects, systems analysts and test managers","women",..,680,730,720,700,750,700
"SE33 Upper Norrland","0 all sectors","261 Legal professionals","men",140,140,130,150,140,130,130
"SE33 Upper Norrland","0 all sectors","261 Legal professionals","women",240,280,290,270,290,250,270
"SE33 Upper Norrland","0 all sectors","262 Museum curators and librarians and related professionals","men",120,140,130,120,130,140,130
"SE33 Upper Norrland","0 all sectors","262 Museum curators and librarians and related professionals","women",390,430,350,400,430,440,440
"SE33 Upper Norrland","0 all sectors","264 Authors, journalists and linguists","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","264 Authors, journalists and linguists","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","265 Creative and performing artists","men",180,140,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","265 Creative and performing artists","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","266 Social work and counselling professionals","men",190,230,..,240,270,260,250
"SE33 Upper Norrland","0 all sectors","266 Social work and counselling professionals","women",1400,1500,1600,1500,1800,1700,1700
"SE33 Upper Norrland","0 all sectors","267 Religious professionals and deacons","men",120,110,110,..,..,..,..
"SE33 Upper Norrland","0 all sectors","267 Religious professionals and deacons","women",180,170,170,..,..,..,..
"SE33 Upper Norrland","0 all sectors","311 Physical and engineering science technicians","men",3400,4600,5500,5000,5100,4300,4300
"SE33 Upper Norrland","0 all sectors","311 Physical and engineering science technicians","women",510,670,..,920,..,930,970
"SE33 Upper Norrland","0 all sectors","312 Construction and manufacturing supervisors","men",990,940,1300,1100,1000,1600,..
"SE33 Upper Norrland","0 all sectors","312 Construction and manufacturing supervisors","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","315 Ship and aircraft controllers and technicians","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","315 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","321 Medical and pharmaceutical technicians","men",560,540,510,550,570,630,640
"SE33 Upper Norrland","0 all sectors","321 Medical and pharmaceutical technicians","women",980,930,840,910,870,990,1000
"SE33 Upper Norrland","0 all sectors","323 Complementary medicine therapists and associate professionals","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","323 Complementary medicine therapists and associate professionals","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","324 Veterinary assistants","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","324 Veterinary assistants","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","325 Dental hygienists","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","325 Dental hygienists","women",170,..,..,170,180,190,170
"SE33 Upper Norrland","0 all sectors","331 Financial and accounting associate professionals","men",..,620,470,..,460,..,..
"SE33 Upper Norrland","0 all sectors","331 Financial and accounting associate professionals","women",..,..,..,1200,1100,1100,1000
"SE33 Upper Norrland","0 all sectors","332 Insurance advisers, sales and purchasing agents","men",2700,1900,2200,2500,..,2900,2800
"SE33 Upper Norrland","0 all sectors","332 Insurance advisers, sales and purchasing agents","women",690,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","333 Business services agents","men",720,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","333 Business services agents","women",750,680,710,690,480,420,410
"SE33 Upper Norrland","0 all sectors","334 Administrative and specialized secretaries","men",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","334 Administrative and specialized secretaries","women",..,..,..,..,..,..,310
"SE33 Upper Norrland","0 all sectors","335 Tax and related government associate professionals","men",680,700,640,630,610,730,720
"SE33 Upper Norrland","0 all sectors","335 Tax and related government associate professionals","women",1600,1600,1500,1600,1500,1500,1500
"SE33 Upper Norrland","0 all sectors","336 Police officers ","men",510,520,480,490,470,490,490
"SE33 Upper Norrland","0 all sectors","336 Police officers ","women",210,220,210,200,210,220,240
"SE33 Upper Norrland","0 all sectors","341 Social work and religious associate professionals","men",..,590,970,690,..,..,..
"SE33 Upper Norrland","0 all sectors","341 Social work and religious associate professionals","women",730,850,970,770,..,370,330
"SE33 Upper Norrland","0 all sectors","342 Athletes, fitness instructors and recreational workers","men",430,450,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","342 Athletes, fitness instructors and recreational workers","women",..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","343 Photographers, interior decorators and entertainers","men",..,..,..,..,..,..,..
