"region","sector","occuptional  (SSYK 2012)","sex","2014","2015","2016","2017","2018"
"SE33 Upper Norrland","1-3 public sector","135 Real estate and head of administration manager","men",44600,43200,46100,47300,51000
"SE33 Upper Norrland","1-3 public sector","135 Real estate and head of administration manager","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","136 Production managers in construction and mining","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","136 Production managers in construction and mining","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","137 Production managers in manufacturing","men",36800,41400,45000,46200,47400
"SE33 Upper Norrland","1-3 public sector","137 Production managers in manufacturing","women",..,..,43100,46800,52700
"SE33 Upper Norrland","1-3 public sector","138 Forestry and agricultural production managers","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","138 Forestry and agricultural production managers","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","141 Primary and secondary schools and adult education managers","men",42800,44000,45000,47000,48600
"SE33 Upper Norrland","1-3 public sector","141 Primary and secondary schools and adult education managers","women",42200,43500,44900,46400,48100
"SE33 Upper Norrland","1-3 public sector","142 Preschool managers","men",41100,42500,44300,44300,46300
"SE33 Upper Norrland","1-3 public sector","142 Preschool managers","women",39100,40300,41200,42600,43800
"SE33 Upper Norrland","1-3 public sector","149 Education managers not elsewhere classified","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","149 Education managers not elsewhere classified","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","151 Health care managers","men",53000,52700,53700,54800,55600
"SE33 Upper Norrland","1-3 public sector","151 Health care managers","women",43400,44000,44900,46700,48100
"SE33 Upper Norrland","1-3 public sector","152 Managers in social and curative care","men",40100,40800,40900,44100,46800
"SE33 Upper Norrland","1-3 public sector","152 Managers in social and curative care","women",40100,41400,41700,43100,45100
"SE33 Upper Norrland","1-3 public sector","153 Elderly care managers","men",35500,37300,37700,38300,39500
"SE33 Upper Norrland","1-3 public sector","153 Elderly care managers","women",34900,36000,36800,38200,39400
"SE33 Upper Norrland","1-3 public sector","154 Managers and leaders within religious bodies","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","154 Managers and leaders within religious bodies","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","159 Other social services managers","men",44900,47400,45700,47300,48600
"SE33 Upper Norrland","1-3 public sector","159 Other social services managers","women",41300,42500,43200,44400,46100
"SE33 Upper Norrland","1-3 public sector","161 Financial and insurance managers","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","161 Financial and insurance managers","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","171 Hotel and conference managers","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","171 Hotel and conference managers","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","172 Restaurant managers","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","172 Restaurant managers","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","173 Retail and wholesale trade managers","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","173 Retail and wholesale trade managers","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","174 Sports, leisure and wellness managers","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","174 Sports, leisure and wellness managers","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","179 Other services managers not elsewhere classified","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","179 Other services managers not elsewhere classified","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","211 Physicists and chemists","men",42300,41300,42600,44200,44700
"SE33 Upper Norrland","1-3 public sector","211 Physicists and chemists","women",39500,39700,40500,41200,42000
"SE33 Upper Norrland","1-3 public sector","212 Mathematicians, actuaries and statisticians","men",..,44500,35700,35200,40700
"SE33 Upper Norrland","1-3 public sector","212 Mathematicians, actuaries and statisticians","women",..,35700,43800,45800,45700
"SE33 Upper Norrland","1-3 public sector","213 Biologists, pharmacologists and specialists in agriculture and forestry","men",33400,34800,35400,36200,36000
"SE33 Upper Norrland","1-3 public sector","213 Biologists, pharmacologists and specialists in agriculture and forestry","women",34200,35800,36100,36700,36200
"SE33 Upper Norrland","1-3 public sector","214 Engineering professionals","men",42000,42700,43600,43900,44300
"SE33 Upper Norrland","1-3 public sector","214 Engineering professionals","women",39700,40300,42200,44600,45000
"SE33 Upper Norrland","1-3 public sector","216 Architects and surveyors","men",34900,36200,37500,38100,38600
"SE33 Upper Norrland","1-3 public sector","216 Architects and surveyors","women",33800,34500,35400,36800,37600
"SE33 Upper Norrland","1-3 public sector","217 Designers","men",35900,37700,33100,34000,33400
"SE33 Upper Norrland","1-3 public sector","217 Designers","women",31600,33100,32400,32600,33700
"SE33 Upper Norrland","1-3 public sector","218 Specialists within environmental and health protection","men",32100,32500,33700,34700,34900
"SE33 Upper Norrland","1-3 public sector","218 Specialists within environmental and health protection","women",30700,31000,32200,32900,33200
"SE33 Upper Norrland","1-3 public sector","221 Medical doctors","men",66500,64400,64600,66400,66700
"SE33 Upper Norrland","1-3 public sector","221 Medical doctors","women",58000,57400,58700,60400,60200
"SE33 Upper Norrland","1-3 public sector","222 Nursing professionals","men",32700,33700,34400,36600,36900
"SE33 Upper Norrland","1-3 public sector","222 Nursing professionals","women",31800,32800,33600,35200,36000
"SE33 Upper Norrland","1-3 public sector","223 Nursing professionals (cont.)","men",33100,33000,33500,36000,35900
"SE33 Upper Norrland","1-3 public sector","223 Nursing professionals (cont.)","women",32300,32900,33700,35300,36100
"SE33 Upper Norrland","1-3 public sector","224 Psychologists and psychotherapists","men",37000,37300,37800,39000,39700
"SE33 Upper Norrland","1-3 public sector","224 Psychologists and psychotherapists","women",36900,37300,38400,38900,39900
"SE33 Upper Norrland","1-3 public sector","225 Veterinarians","men",..,38900,35400,35600,36800
"SE33 Upper Norrland","1-3 public sector","225 Veterinarians","women",42900,43000,40400,39600,40800
"SE33 Upper Norrland","1-3 public sector","226 Dentists","men",44700,46000,46200,49600,51500
"SE33 Upper Norrland","1-3 public sector","226 Dentists","women",41600,42800,43800,45200,46900
"SE33 Upper Norrland","1-3 public sector","227 Naprapaths, physiotherapists, occupational therapists","men",27900,28300,29100,30000,30500
"SE33 Upper Norrland","1-3 public sector","227 Naprapaths, physiotherapists, occupational therapists","women",28000,28500,29200,30000,30900
"SE33 Upper Norrland","1-3 public sector","228 Specialists in health care not elsewhere classified","men",35700,36300,38900,38600,39500
"SE33 Upper Norrland","1-3 public sector","228 Specialists in health care not elsewhere classified","women",30800,31600,32000,32800,33400
"SE33 Upper Norrland","1-3 public sector","231 University and higher education teachers","men",39700,41100,43000,44100,45300
"SE33 Upper Norrland","1-3 public sector","231 University and higher education teachers","women",36600,37900,39700,41000,42200
"SE33 Upper Norrland","1-3 public sector","232 Vocational education teachers","men",31300,32300,34000,34900,35700
"SE33 Upper Norrland","1-3 public sector","232 Vocational education teachers","women",31400,32300,33600,34800,35600
"SE33 Upper Norrland","1-3 public sector","233 Secondary education teachers","men",31500,32100,33500,34500,35500
"SE33 Upper Norrland","1-3 public sector","233 Secondary education teachers","women",30900,31900,33700,34600,35600
"SE33 Upper Norrland","1-3 public sector","234 Primary- and pre-school teachers ","men",27900,28600,29700,30400,31000
"SE33 Upper Norrland","1-3 public sector","234 Primary- and pre-school teachers ","women",27400,28300,29400,30200,30900
"SE33 Upper Norrland","1-3 public sector","235 Teaching professionals not elsewhere classified","men",29500,30100,30600,30800,31700
"SE33 Upper Norrland","1-3 public sector","235 Teaching professionals not elsewhere classified","women",30300,31200,32300,33200,34100
"SE33 Upper Norrland","1-3 public sector","241 Accountants, financial analysts and fund managers","men",34900,36100,36300,37100,38200
"SE33 Upper Norrland","1-3 public sector","241 Accountants, financial analysts and fund managers","women",32700,33700,34700,35700,36900
"SE33 Upper Norrland","1-3 public sector","242 Organisation analysts, policy administrators and human resource specialists","men",35000,35800,36400,37600,38300
"SE33 Upper Norrland","1-3 public sector","242 Organisation analysts, policy administrators and human resource specialists","women",32400,33400,33600,34800,35900
"SE33 Upper Norrland","1-3 public sector","243 Marketing and public relations professionals","men",31800,33200,33300,32400,35900
"SE33 Upper Norrland","1-3 public sector","243 Marketing and public relations professionals","women",30800,32200,32400,33300,34900
"SE33 Upper Norrland","1-3 public sector","251 ICT architects, systems analysts and test managers","men",35200,36000,36400,37700,38700
"SE33 Upper Norrland","1-3 public sector","251 ICT architects, systems analysts and test managers","women",34400,35300,35600,36700,37500
"SE33 Upper Norrland","1-3 public sector","261 Legal professionals","men",41200,42500,43900,43400,45100
"SE33 Upper Norrland","1-3 public sector","261 Legal professionals","women",36700,36900,38000,39100,40400
"SE33 Upper Norrland","1-3 public sector","262 Museum curators and librarians and related professionals","men",30400,30700,31700,32100,32700
"SE33 Upper Norrland","1-3 public sector","262 Museum curators and librarians and related professionals","women",29400,30100,30800,31200,31400
"SE33 Upper Norrland","1-3 public sector","264 Authors, journalists and linguists","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","264 Authors, journalists and linguists","women",26500,27000,28300,30000,30200
"SE33 Upper Norrland","1-3 public sector","265 Creative and performing artists","men",28200,29700,28900,28900,30900
"SE33 Upper Norrland","1-3 public sector","265 Creative and performing artists","women",27400,27800,28800,28700,30900
"SE33 Upper Norrland","1-3 public sector","266 Social work and counselling professionals","men",28900,29600,29800,31200,31500
"SE33 Upper Norrland","1-3 public sector","266 Social work and counselling professionals","women",29100,29900,30600,31700,32400
"SE33 Upper Norrland","1-3 public sector","267 Religious professionals and deacons","men",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","267 Religious professionals and deacons","women",..,..,..,..,..
"SE33 Upper Norrland","1-3 public sector","311 Physical and engineering science technicians","men",33500,35000,36400,37100,38000
"SE33 Upper Norrland","1-3 public sector","311 Physical and engineering science technicians","women",31800,32700,33500,33500,35600
