"sector","occuptional  (SSYK 2012)","sex","age","2014","2015","2016","2017","2018"
"0 all sectors","911 Cleaners and helpers","women","55-64 years",22400,22900,23200,23700,24500
"0 all sectors","911 Cleaners and helpers","women","65-66 years",22700,22900,23300,23900,24900
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","18-24 years",19900,20500,21400,23600,25100
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","25-34 years",22900,23700,25800,24400,23000
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","35-44 years",23800,25200,27100,24600,23100
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","45-54 years",24200,22800,24500,25800,28000
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","55-64 years",22900,23000,24300,26900,26000
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","65-66 years",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","18-24 years",..,..,25000,25900,26400
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","25-34 years",..,..,27100,25300,27900
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","35-44 years",..,..,27600,26800,28400
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","45-54 years",..,..,28500,27500,28200
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","55-64 years",..,..,27200,27200,28100
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","65-66 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","18-24 years",..,21000,19800,..,..
"0 all sectors","921 Berry pickers and planters","men","25-34 years",20800,22500,21300,23600,23900
"0 all sectors","921 Berry pickers and planters","men","35-44 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","45-54 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","55-64 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","65-66 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","18-24 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","25-34 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","35-44 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","45-54 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","55-64 years",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","women","65-66 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","men","18-24 years",..,21500,24200,26200,26500
"0 all sectors","931 Construction labourers","men","25-34 years",26400,26400,27300,29500,27400
"0 all sectors","931 Construction labourers","men","35-44 years",27800,26400,28800,29400,29600
"0 all sectors","931 Construction labourers","men","45-54 years",28200,29000,30200,29600,27100
"0 all sectors","931 Construction labourers","men","55-64 years",28700,29200,29700,31400,30600
"0 all sectors","931 Construction labourers","men","65-66 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","18-24 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","25-34 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","35-44 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","45-54 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","55-64 years",..,..,..,..,..
"0 all sectors","931 Construction labourers","women","65-66 years",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","men","18-24 years",21800,23800,23600,25700,25700
"0 all sectors","932 Manufacturing labourers","men","25-34 years",24800,26200,25700,27200,26400
"0 all sectors","932 Manufacturing labourers","men","35-44 years",25500,26000,25800,27500,28000
"0 all sectors","932 Manufacturing labourers","men","45-54 years",25700,26200,27000,25300,26100
"0 all sectors","932 Manufacturing labourers","men","55-64 years",26000,25300,26100,27500,28200
"0 all sectors","932 Manufacturing labourers","men","65-66 years",..,..,..,..,..
"0 all sectors","932 Manufacturing labourers","women","18-24 years",22000,22600,23200,25500,26100
"0 all sectors","932 Manufacturing labourers","women","25-34 years",23000,23400,23600,25700,25700
"0 all sectors","932 Manufacturing labourers","women","35-44 years",23600,23800,24300,25400,26300
"0 all sectors","932 Manufacturing labourers","women","45-54 years",23500,24100,25000,25700,26100
"0 all sectors","932 Manufacturing labourers","women","55-64 years",24100,24500,25800,26500,26600
"0 all sectors","932 Manufacturing labourers","women","65-66 years",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","men","18-24 years",24000,26000,28700,26600,27000
"0 all sectors","933 Dockers and ground personnel","men","25-34 years",26900,29600,28900,30000,29600
"0 all sectors","933 Dockers and ground personnel","men","35-44 years",29500,29900,31300,29300,28700
"0 all sectors","933 Dockers and ground personnel","men","45-54 years",29800,28800,32100,29300,31000
"0 all sectors","933 Dockers and ground personnel","men","55-64 years",..,30700,29600,28000,..
"0 all sectors","933 Dockers and ground personnel","men","65-66 years",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","18-24 years",..,..,29700,27100,..
"0 all sectors","933 Dockers and ground personnel","women","25-34 years",..,..,..,..,29500
"0 all sectors","933 Dockers and ground personnel","women","35-44 years",..,..,..,..,27100
"0 all sectors","933 Dockers and ground personnel","women","45-54 years",..,..,..,..,28900
"0 all sectors","933 Dockers and ground personnel","women","55-64 years",..,..,..,..,..
"0 all sectors","933 Dockers and ground personnel","women","65-66 years",..,..,..,..,..
"0 all sectors","941 Fast-food workers, food preparation assistants","men","18-24 years",20800,20900,20900,22000,22100
"0 all sectors","941 Fast-food workers, food preparation assistants","men","25-34 years",22000,23200,23000,24100,23000
"0 all sectors","941 Fast-food workers, food preparation assistants","men","35-44 years",23100,24300,22700,23700,24200
"0 all sectors","941 Fast-food workers, food preparation assistants","men","45-54 years",21700,23900,24300,24800,24600
"0 all sectors","941 Fast-food workers, food preparation assistants","men","55-64 years",22800,21800,22600,23800,26700
"0 all sectors","941 Fast-food workers, food preparation assistants","men","65-66 years",..,..,..,..,..
"0 all sectors","941 Fast-food workers, food preparation assistants","women","18-24 years",20100,20400,20900,21500,21300
"0 all sectors","941 Fast-food workers, food preparation assistants","women","25-34 years",21900,22000,23500,23000,23100
"0 all sectors","941 Fast-food workers, food preparation assistants","women","35-44 years",22300,23200,23300,23400,23600
"0 all sectors","941 Fast-food workers, food preparation assistants","women","45-54 years",22100,22600,22800,24000,24500
"0 all sectors","941 Fast-food workers, food preparation assistants","women","55-64 years",22400,23200,23700,23600,24200
"0 all sectors","941 Fast-food workers, food preparation assistants","women","65-66 years",21500,24500,23700,24000,24700
"0 all sectors","952 Street and market vendors","men","18-24 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","25-34 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","35-44 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","45-54 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","55-64 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","men","65-66 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","women","18-24 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","women","25-34 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","women","35-44 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","women","45-54 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","women","55-64 years",..,..,..,..,..
"0 all sectors","952 Street and market vendors","women","65-66 years",..,..,..,..,..
"0 all sectors","961 Recycling collectors","men","18-24 years",24600,24500,25100,24800,25500
"0 all sectors","961 Recycling collectors","men","25-34 years",24700,25500,26500,27200,27600
"0 all sectors","961 Recycling collectors","men","35-44 years",26000,26500,26600,27500,28100
"0 all sectors","961 Recycling collectors","men","45-54 years",25900,25500,27300,28000,28400
"0 all sectors","961 Recycling collectors","men","55-64 years",25800,26200,27200,28000,28200
"0 all sectors","961 Recycling collectors","men","65-66 years",..,..,..,..,..
"0 all sectors","961 Recycling collectors","women","18-24 years",24200,23800,24400,25800,..
"0 all sectors","961 Recycling collectors","women","25-34 years",25400,25200,26300,26200,27800
"0 all sectors","961 Recycling collectors","women","35-44 years",25500,25700,..,26700,27400
"0 all sectors","961 Recycling collectors","women","45-54 years",..,25600,..,27700,28900
"0 all sectors","961 Recycling collectors","women","55-64 years",..,..,..,..,..
"0 all sectors","961 Recycling collectors","women","65-66 years",..,..,..,..,..
"0 all sectors","962 Newspaper distributors, janitors and other service workers","men","18-24 years",21800,22000,21000,21300,22000
"0 all sectors","962 Newspaper distributors, janitors and other service workers","men","25-34 years",22700,23500,22500,22700,23800
"0 all sectors","962 Newspaper distributors, janitors and other service workers","men","35-44 years",23300,23300,23800,24500,24000
"0 all sectors","962 Newspaper distributors, janitors and other service workers","men","45-54 years",23100,23800,23800,24500,25000
"0 all sectors","962 Newspaper distributors, janitors and other service workers","men","55-64 years",23000,23500,23600,24300,24800
"0 all sectors","962 Newspaper distributors, janitors and other service workers","men","65-66 years",26100,26800,26500,26600,28700
"0 all sectors","962 Newspaper distributors, janitors and other service workers","women","18-24 years",19600,21500,23500,20700,21800
"0 all sectors","962 Newspaper distributors, janitors and other service workers","women","25-34 years",21000,22100,21400,21700,22600
"0 all sectors","962 Newspaper distributors, janitors and other service workers","women","35-44 years",22400,22900,22600,22900,23800
"0 all sectors","962 Newspaper distributors, janitors and other service workers","women","45-54 years",21800,22200,22600,23500,23500
"0 all sectors","962 Newspaper distributors, janitors and other service workers","women","55-64 years",21500,22700,22700,23100,23800
"0 all sectors","962 Newspaper distributors, janitors and other service workers","women","65-66 years",..,..,..,..,..
"0 all sectors","0001 Other professions","men","18-24 years",..,..,..,..,..
"0 all sectors","0001 Other professions","men","25-34 years",..,..,..,..,..
"0 all sectors","0001 Other professions","men","35-44 years",..,..,..,..,..
