"region","sector","occupational group (SSYK)","sex","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"SE33 Upper Norrland","0 all sectors","247 Public service administrative professionals","women",1200,1300,1300,1400,1500,1300,1300,1400,1500,1600,1700
"SE33 Upper Norrland","0 all sectors","248 Administrative professionals of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","248 Administrative professionals of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","249 Psychologists, social work and related professionals","men",..,..,..,..,310,260,260,250,250,260,270
"SE33 Upper Norrland","0 all sectors","249 Psychologists, social work and related professionals","women",1300,1300,1300,1300,1400,1400,1300,1400,1500,1500,1500
"SE33 Upper Norrland","0 all sectors","311 Physical and engineering science technicians","men",5300,5300,4400,4400,5000,5200,4600,4000,3800,4000,5400
"SE33 Upper Norrland","0 all sectors","311 Physical and engineering science technicians","women",560,650,660,660,750,870,810,740,740,700,860
"SE33 Upper Norrland","0 all sectors","312 Computer associate professionals","men",940,890,..,..,..,..,..,1200,..,..,1200
"SE33 Upper Norrland","0 all sectors","312 Computer associate professionals","women",260,260,240,170,180,310,290,250,320,240,240
"SE33 Upper Norrland","0 all sectors","313 Optical and electronic equipment operators","men",210,..,210,..,..,..,..,..,240,..,..
"SE33 Upper Norrland","0 all sectors","313 Optical and electronic equipment operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","314 Ship and aircraft controllers and technicians","men",230,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","314 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","315 Safety and quality inspectors","men",370,300,270,240,280,310,350,310,330,330,..
"SE33 Upper Norrland","0 all sectors","315 Safety and quality inspectors","women",..,..,..,..,..,..,..,..,..,..,100
"SE33 Upper Norrland","0 all sectors","321 Agronomy and forestry technicians","men",200,..,..,240,100,170,170,190,200,200,180
"SE33 Upper Norrland","0 all sectors","321 Agronomy and forestry technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","322 Health associate professionals (except nursing)","men",280,300,340,..,280,..,..,290,..,330,280
"SE33 Upper Norrland","0 all sectors","322 Health associate professionals (except nursing)","women",1600,1700,1900,1600,1400,1700,1600,1600,1700,1800,1700
"SE33 Upper Norrland","0 all sectors","323 Nursing associate professionals","men",440,410,420,420,440,440,450,470,480,530,520
"SE33 Upper Norrland","0 all sectors","323 Nursing associate professionals","women",3500,3900,3700,3500,3600,3600,3500,3600,3700,3700,3700
"SE33 Upper Norrland","0 all sectors","324 Life science technicians","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","324 Life science technicians","women",520,540,520,520,470,550,510,480,480,450,470
"SE33 Upper Norrland","0 all sectors","331 Pre-primary education teaching associate professionals","men",430,440,430,500,490,470,480,460,470,540,520
"SE33 Upper Norrland","0 all sectors","331 Pre-primary education teaching associate professionals","women",4100,4100,3900,4400,4400,4200,4200,4400,4500,4800,4400
"SE33 Upper Norrland","0 all sectors","332 Other teaching associate professionals","men",160,..,..,..,..,..,..,..,130,130,140
"SE33 Upper Norrland","0 all sectors","332 Other teaching associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","341 Finance and sales associate professionals","men",3400,3400,2600,2700,3000,2800,2800,3000,3300,3500,3900
"SE33 Upper Norrland","0 all sectors","341 Finance and sales associate professionals","women",1500,1500,1300,1500,1500,1700,1700,1700,1800,1800,1900
"SE33 Upper Norrland","0 all sectors","342 Business services agents and trade brokers","men",..,..,..,..,390,480,..,390,380,570,560
"SE33 Upper Norrland","0 all sectors","342 Business services agents and trade brokers","women",300,..,..,560,420,520,540,660,620,610,690
"SE33 Upper Norrland","0 all sectors","343 Administrative associate professionals","men",..,..,470,450,..,850,690,..,..,..,710
"SE33 Upper Norrland","0 all sectors","343 Administrative associate professionals","women",..,1800,1600,2000,2300,2200,2600,2800,2400,2300,..
"SE33 Upper Norrland","0 all sectors","344 Customs, tax and related government associate professionals","men",250,330,230,240,230,230,270,290,230,250,230
"SE33 Upper Norrland","0 all sectors","344 Customs, tax and related government associate professionals","women",850,1100,880,850,760,850,910,960,840,880,840
"SE33 Upper Norrland","0 all sectors","345 Police officers and detectives","men",580,620,540,560,530,520,550,580,570,520,530
"SE33 Upper Norrland","0 all sectors","345 Police officers and detectives","women",..,120,140,150,150,160,170,190,200,200,210
"SE33 Upper Norrland","0 all sectors","346 Social work associate professionals","men",660,..,540,560,510,550,660,580,590,560,670
"SE33 Upper Norrland","0 all sectors","346 Social work associate professionals","women",1200,1300,..,1300,1100,1100,..,1400,1200,1200,1600
"SE33 Upper Norrland","0 all sectors","347 Artistic, entertainment and sports associate professionals","men",..,..,..,..,..,180,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","347 Artistic, entertainment and sports associate professionals","women",..,..,..,..,..,..,..,..,..,170,..
"SE33 Upper Norrland","0 all sectors","348 Religious associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","348 Religious associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","411 Office secretaries and data entry operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","411 Office secretaries and data entry operators","women",2100,1700,1600,1800,1500,1600,1600,1400,1100,1100,1100
"SE33 Upper Norrland","0 all sectors","412 Numerical clerks","men",240,..,..,..,150,..,160,140,..,..,..
"SE33 Upper Norrland","0 all sectors","412 Numerical clerks","women",2700,2100,2300,2300,..,2400,1900,1800,1700,..,..
"SE33 Upper Norrland","0 all sectors","413 Stores and transport clerks","men",2300,2000,..,1900,1500,1600,1600,1200,..,1200,1200
"SE33 Upper Norrland","0 all sectors","413 Stores and transport clerks","women",..,..,..,250,250,330,220,220,370,320,260
"SE33 Upper Norrland","0 all sectors","414 Library and filing clerks","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","414 Library and filing clerks","women",290,280,260,250,250,240,230,210,200,210,..
"SE33 Upper Norrland","0 all sectors","415 Mail carriers and sorting clerks","men",630,..,..,..,..,..,600,560,510,..,520
"SE33 Upper Norrland","0 all sectors","415 Mail carriers and sorting clerks","women",280,..,..,..,..,..,330,300,280,..,290
"SE33 Upper Norrland","0 all sectors","419 Other office clerks","men",850,840,870,..,..,790,1100,820,1000,840,790
"SE33 Upper Norrland","0 all sectors","419 Other office clerks","women",3700,3800,3500,3000,3200,3000,3200,2800,2600,2500,3300
"SE33 Upper Norrland","0 all sectors","421 Cashiers, tellers and related clerks","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","421 Cashiers, tellers and related clerks","women",..,..,..,610,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","422 Client information clerks","men",..,..,..,..,730,..,750,590,600,..,..
"SE33 Upper Norrland","0 all sectors","422 Client information clerks","women",..,2500,2000,1600,2300,1800,1500,1800,2200,..,..
"SE33 Upper Norrland","0 all sectors","511 Travel attendants and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","511 Travel attendants and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","512 Housekeeping and restaurant services workers","men",..,610,..,..,..,..,..,490,..,..,..
"SE33 Upper Norrland","0 all sectors","512 Housekeeping and restaurant services workers","women",..,2400,2300,2400,2400,1700,1800,1300,..,..,..
"SE33 Upper Norrland","0 all sectors","513 Personal care and related workers","men",4000,4800,4900,5000,4900,4600,4900,5000,4700,5000,5000
"SE33 Upper Norrland","0 all sectors","513 Personal care and related workers","women",24400,25300,25600,26000,25600,25600,25500,25700,25300,26000,25100
"SE33 Upper Norrland","0 all sectors","514 Other personal services workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","514 Other personal services workers","women",..,..,..,450,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","515 Protective services workers","men",770,800,950,1000,1000,860,1000,..,1100,1000,1100
"SE33 Upper Norrland","0 all sectors","515 Protective services workers","women",170,160,180,210,180,270,320,320,330,250,310
"SE33 Upper Norrland","0 all sectors","521 Fashion and other models","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","521 Fashion and other models","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","522 Shop and stall salespersons and demonstrators","men",2800,3900,3600,2400,2400,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","522 Shop and stall salespersons and demonstrators","women",5900,6100,5800,4300,4200,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","611 Market gardeners and crop growers","men",380,..,..,..,..,290,..,250,..,..,240
"SE33 Upper Norrland","0 all sectors","611 Market gardeners and crop growers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","612 Animal producers and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","612 Animal producers and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","613 Crop and animal producers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","613 Crop and animal producers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","614 Forestry and related workers","men",..,..,340,..,..,..,..,300,..,..,..
"SE33 Upper Norrland","0 all sectors","614 Forestry and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","615 Fishery workers, hunters and trappers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","615 Fishery workers, hunters and trappers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","711 Miners, shot firers, stonecutters and carvers","men",..,..,700,740,770,760,810,700,1200,1300,930
"SE33 Upper Norrland","0 all sectors","711 Miners, shot firers, stonecutters and carvers","women",..,..,..,..,..,..,..,..,..,120,..
"SE33 Upper Norrland","0 all sectors","712 Building frame and related trades workers","men",4200,3500,3400,4500,4200,..,4800,3900,3300,..,3600
"SE33 Upper Norrland","0 all sectors","712 Building frame and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","713 Building finishers and related trades workers","men",4200,4000,3800,3800,4500,3400,3400,3600,4200,5500,..
"SE33 Upper Norrland","0 all sectors","713 Building finishers and related trades workers","women",..,120,140,160,180,..,..,..,..,..,170
"SE33 Upper Norrland","0 all sectors","714 Painters, building structure cleaners and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","714 Painters, building structure cleaners and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","721 Metal moulders, welders, sheet-metal workers, structural-metal preparers and related trades workers","men",..,..,..,2100,3000,2400,2100,..,..,..,890
"SE33 Upper Norrland","0 all sectors","721 Metal moulders, welders, sheet-metal workers, structural-metal preparers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","722 Blacksmiths, tool-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,150,140
"SE33 Upper Norrland","0 all sectors","722 Blacksmiths, tool-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","723 Machinery mechanics and fitters","men",4100,3700,3200,3400,4100,3100,2800,4000,3100,3300,3400
"SE33 Upper Norrland","0 all sectors","723 Machinery mechanics and fitters","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","724 Electrical and electronic equipment mechanics and fitters","men",..,1500,1500,1300,1600,1600,1400,1200,1100,1100,1000
"SE33 Upper Norrland","0 all sectors","724 Electrical and electronic equipment mechanics and fitters","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","731 Precision workers in metal and related materials","men",..,..,280,270,290,280,290,120,260,280,320
"SE33 Upper Norrland","0 all sectors","731 Precision workers in metal and related materials","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","732 Potters, glass-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","732 Potters, glass-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","733 Handicraft workers in wood, textile, leather and related materials","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","733 Handicraft workers in wood, textile, leather and related materials","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","734 Craft printing and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","734 Craft printing and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","741 Food processing and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
